id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,genericcolumn1,genericcolumn2,storageLocation,observerUid,processingStatus,duplicateQuantity,recordEnteredBy,dateEntered,dateLastModified,modified,sourcePrimaryKey-dbpk,recordId,references
174294,BOL,1,,Preserved specimen,174294,215676,215676,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Vittia pachyloma,38449,(Mont.) Ochyra,Vittia,pachyloma,,,"Allen, B",2016-0-0,,,,,,"Crosby, M.R.",,,11895,1/21/1976,1976,1,21,,,,,"On rocks, in river.",,,,,,,,,,0,,,,,,,CHILE,Chile South,,,Araucania,"Cautin. Forested rather narrow gorge at Salto Palguin, 6.7 km along road to Termas de Palguin. (39",0,,-39.366667,-71.733333,,,,,,,,,580,580,,,,,,,,,,,unprocessed,,admin,,6/14/2022 15:06,6/14/2022 15:06,,urn:uuid:91d55188-4fe4-49ae-967a-bd25606509a2,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=174294
173987,BOL,1,,Preserved specimen,173987,203553,203553,Plantae,Spermatophyta,Monocots,Poales,Cyperaceae,Lepidosperma filiforme,,Labill.,,,,,,,,,,,,"Wilson, K.L.",,"Wilson, A",10509,1/2/2009,2009,1,2,,,,,"Open heathy area on ridge-line, surrounded by low sclerophyll forest.",,,,,,,,,,0,,,,,,,AUSTRALIA,Victoria,,,Croajingolong N.P.,"West Wingan Road, 14.6 km NW of Wingan Inlet camping area, c. 19 km SE from Princes Highway. (37",0,,-37.691389,149.4325,,,,,,,,,10,10,,,,,,,,,,,unprocessed,,admin,,6/27/2022 13:40,6/27/2022 13:40,,urn:uuid:82855035-414c-4442-a87d-4bee963167e8,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=173987
176230,BOL,1,,Preserved specimen,176230,BOL217687,217687,Plantae,Spermatophyta,Eudicots,Caryophyllales,Aizoaceae,Tetragonia tetragonoides,,(Pall.) Kuntze,,,,,,,,,,,,"Davis, R",,,12537,4/16/2015,2015,4,16,,,,,Grey sand dunes. Coastal scrub.,,"Prostate herb, 25 cm high x 1 m wide. Flowers yellow.",,,,,,,,0,,,,,,,AUSTRALIA,Western Australia,Albany,,Quaramup Road,,0,,-35.074722,117.927778,,,35° 4' 29.00' S. 117° 55' 40.00' E,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/13/2022 9:54,6/13/2022 9:54,,urn:uuid:6a923c7f-c41c-4b9e-b018-039e549b2f1c,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=176230
157365,BOL,1,,Preserved specimen,157365,171201,171201,Plantae,Spermatophyta,Eudicots,Caryophyllales,Aizoaceae,Tetragonia implexicoma,,(Miq.) Hook.f.,,,,,,,,,,,,"Davis, R",,,12538,4/16/2015,2015,4,16,,,,,Grey- white sand dune. Coastal scrub. Occasional.,,"Sprawling shrub, 40cm high x 1.2m wide. Flowers yellow.",,,,,,,,0,,,,,,,AUSTRALIA,Western Australia,Albany,,,Quaramup Road.,0,,-35.071944,117.928333,,,35° 4' 19.000' S. 117° 55' 42.000' E,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,1/20/2022 12:02,1/20/2022 12:02,,urn:uuid:fda37582-ed20-4a42-a9dd-1f8ba2cc2802,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=157365
174843,BOL,1,,Preserved specimen,174843,216225,216225,Plantae,Spermatophyta,Eudicots,Caryophyllales,Aizoaceae,Tetragonia decumbens,49379,Mill.,Tetragonia,decumbens,,,,,,,,,,"Davis, R",,,12539,4/16/2015,2015,4,16,,,,,Grey-white sand dune. Coastal scrub.,,"Prostrate perennial herb, 20 cm high x 80 cm wide. Flowers yellow.",,,,,,,,0,,,,,,,AUSTRALIA,Western Australia,Albany,,Quaramup Road,,0,,-35.071944,117.928333,,,35° 4' 19.000' S. 117° 55' 42.000' E,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/10/2022 13:22,6/10/2022 13:22,,urn:uuid:9dd68325-144f-4681-8f26-7ceb580a6373,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=174843
175288,BOL,1,,Preserved specimen,175288,216671,216671,Plantae,Spermatophyta,Monocots,Poales,Restionaceae,Chordifex abortivus,,(Nees) B.G.Briggs & L.A.S.Johnson,,,,,"Briggs, BG",1998-2-0,,,,,,"Briggs, B.G.",,"Johnson, L.A.S.; Meney, K.; Linder, H.P.; Pate, J.",8702,9/13/1990,1990,9,13,,,,(This specimen is a duplicate of NSW 233041).,Slight depression; shrubland. Deep pale grey sand.,,"Tufted, large clumps to 15 cm across at base. Female.",,,,,,,,0,,,,,,,AUSTRALIA,New South Wales,Sydney,,WA Eyre,"C. 48 km ENE of Albany; Cheyne Beach Road, 13.3 km SE of Hassell Road.",0,,-34.866667,118.366667,,,34° 52' S. 118° 22' E,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,7/28/2022 12:44,7/28/2022 12:44,,urn:uuid:1d0694bc-1672-45e9-b625-849e33979b8d,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=175288
175280,BOL,1,,Preserved specimen,175280,216663,216663,Plantae,Spermatophyta,Monocots,Poales,Restionaceae,Chordifex isomorphus,,(K.W.Dixon & Meney) L.A.S.Johnson & B.G.Briggs,,,,,,,,,,,,"Briggs, B.G.",,"Meney, K.A.",9067,10/13/1992,1992,10,13,,,,(This specimen is a duplicate of NSW 261661).,Flat site. Restiad swamp with scattered trees. Roadside drain. Clay with laterite gravel.,,Female.,,,,,,,,0,,,,,,,AUSTRALIA,New South Wales,Sydney,,WA Darling,"Govenor Broome Rd, 3.5 km W of Dennis Rd junction.",0,,-34.233333,115.233333,,,34° 14' S. 115° 14' E,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,7/28/2022 15:00,7/28/2022 15:00,,urn:uuid:52f0a559-cde2-4786-b6e4-fe4a18a52cac,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=175280
175285,BOL,1,,Preserved specimen,175285,216668,216668,Plantae,Spermatophyta,Monocots,Poales,Restionaceae,Chordifex isomorphus,,(K.W.Dixon & Meney) L.A.S.Johnson & B.G.Briggs,,,,,,,,,,,,"Briggs, B.G.",,"Meney, K.A.",9066,10/13/1992,1992,10,13,,,,(This specimen is a duplicate of NSW 261660).,Flat site. Restiad swamp with scattered trees. Roadside drain. Clay with laterite gravel. With Megalotheca magna.,,Male.,,,,,,,,0,,,,,,,AUSTRALIA,New South Wales,Sydney,,WA Darling,"Governor Broome Rd, 3.5 km W of Dennis Rd junction.",0,,-34.233333,115.233333,,,34° 14' S. 115° 14' E,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,7/28/2022 15:00,7/28/2022 15:00,,urn:uuid:49b58dbb-74a4-4c6a-a8ee-3c6472a205bb,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=175285
175287,BOL,1,,Preserved specimen,175287,216670,216670,Plantae,Spermatophyta,Monocots,Poales,Restionaceae,Lepyrodia heleocharoides,,Gilg,,,,,,,,,,,,"Briggs, B.G.",,"Johnson, L.A.S.; Meney, K.; Linder, H.P.; Pate, J.",8671,9/11/1990,1990,9,11,,,,(This specimen is a duplicate of NSW 232882).,Wet scrub-heath. Sand over ironstone pavement.,,Male.,,,,,,,,0,,,,,,,AUSTRALIA,New South Wales,Sydney,,WA Darling,"1.1 km E of Scott River Road, on Govenor Broome Road; c. 16 km ENE of Augusta.",0,,-34.233333,115.266667,,,34° 14' S. 115° 16' E,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,7/28/2022 12:44,7/28/2022 12:44,,urn:uuid:7abcbc08-63b6-43b3-a492-55c546c51632,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=175287
133978,BOL,1,,Preserved specimen,,147617,147617,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva capensis,109321,Aresch.,Ulva,capensis,,,,,,,,,,"Purcell, M.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Witsands,0,,-34.10222,23.4,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:5a96ed5d-3aef-4300-80bf-d6b1b2d9bdf3,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133978
133061,BOL,1,,Preserved specimen,,146690,146690,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora radiosa,73577,(Suhr) Kutz.,Cladophora,radiosa,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Buffelsbaai Walker Point (Goukamma),0,,-34.08333,23,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:f14872aa-5f9d-474b-a4f3-62c5c9aab829,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133061
133350,BOL,1,,Preserved specimen,,146982,146982,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium lucasii subsp. capense,29458,P.C.Silva,Codium,lucasii,subsp.,capense,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Buffelsbaai Walker Point (Goukamma),0,,-34.08333,23,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:58fc4f17-1fca-40db-acc7-3090e54c659b,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133350
133516,BOL,1,,Preserved specimen,133516,147150,147150,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium stephensiae,26572,C.I.Dickinson,Codium,stephensiae,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Buffelsbaai  Walker Point (Goukamma),0,,-34.08333,23,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:e8a90888-7de8-44dd-97a2-73d82a01cb97,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133516
134102,BOL,1,,Preserved specimen,,147742,147742,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva spathulata,117368,Papenf.,Ulva,spathulata,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Buffelsbaai Walker Point (Goukamma),0,,-34.08333,23,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:bfa72bed-1a57-41ca-9826-1d7a3c56f5d5,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134102
134103,BOL,1,,Preserved specimen,,147743,147743,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva spathulata,117368,Papenf.,Ulva,spathulata,,,,,,,,,,"Bolton, J.J.",,SANPAD,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Buffelsbaai Rowwerhoek (Goukamma),0,,-34.08333,23,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:4029585c-bd8f-4e4d-9d76-6084f06f743c,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134103
133477,BOL,1,,Preserved specimen,,147111,147111,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium tenue,26573,(Kutz.) Kutz.,Codium,tenue,,,,,,,,,,"Duthie, A.V.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna,0,,-34.08333,23.06667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:14576d7e-e403-4905-ad18-b099a7e92a39,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133477
133479,BOL,1,,Preserved specimen,,147113,147113,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium tenue,26573,(Kutz.) Kutz.,Codium,tenue,,,,,,,,,,Unknown,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna,0,,-34.08333,23.06667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:4d668d30-f924-4408-8ac7-2d15c53803a2,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133479
134247,BOL,1,,Preserved specimen,,147887,147887,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,33856,,,,,,,,,,,,,"Isaac, W.E.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna,0,,-34.08333,23.06667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:4bc4be72-4910-4a84-a306-b0b5e4b118ed,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134247
134943,BOL,1,,Preserved specimen,,148591,148591,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Spyridia cupressina,,Kutzing,,,,,,,,,,,,"Isaac, W.E.",,,I 285,1/4/1953,1953,1,4,4,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,3418BA,Mnandi,0,,-34.07583,18.61944,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,9/13/2022 16:46,8/5/2022 0:00,,urn:uuid:6c5f7265-26e2-4047-a7c2-71e12b6a3c9b,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134943
132586,BOL,1,,Preserved specimen,,146198,146198,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa filiformis,26429,(Suhr) K.Hering,Caulerpa,filiformis,,,,,,,,,,"Isaac, W.E.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Tergniet,0,,-34.06944,22.2,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:2e7d214b-92c8-4557-a847-cf9dcdeabbc1,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132586
133259,BOL,1,,Preserved specimen,133259,146890,146890,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium duthieae,26560,P.C.Silva,Codium,duthieae,,,,,,,,,,"Isaac, W.E.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Tergniet,0,,-34.06944,22.2,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:11a0ce34-ab6f-4aaa-a05d-bb0087081e96,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133259
134245,BOL,1,,Preserved specimen,,147885,147885,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,33856,,,,,,,,,,,,,"Isaac, W.E.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Beacon Island Plettenberg Bay,0,,-34.06667,23.38333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:809693db-81e4-4787-951e-b4070031e714,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134245
13936,BOL,1,,Preserved specimen,13936,15188,15188,,,,,Rhizophyllidaceae,Portieria hornemannii,,(Lyngbye) P.C.Silva,,,,,,,,,,,,"Sinton, S",,"Green, R.",Simons 433,7/8/1971,1971,7,8,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,"Herolds Bay, George",0,,-34.05695,22.4,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:82c20d75-e539-450c-8aaa-ff7323cd6676,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=13936
20515,BOL,1,,Preserved specimen,,21910,21910,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Laurencia flexuosa,117250,Kutz.,Laurencia,flexuosa,,,,,,,,,,"Home, HB",,,s.n.,1892-01-01,1892,1,1,1,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Plettenberg Bay,0,,-34.05,23.38056,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:babbbda2-e61b-45fe-8c43-d1d78c5d6009,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=20515
20555,BOL,1,,Preserved specimen,,21951,21951,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Laurencia glomerata,117251,(Kutz.) Kutz.,Laurencia,glomerata,,,,,,,,,,"Home, HB",,,s.n.,1892-01-01,1892,1,1,1,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Plettenberg Bay,0,,-34.05,23.38056,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:812604a7-e261-4f30-b74c-ac701f3f23fd,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=20555
133110,BOL,1,,Preserved specimen,,146739,146739,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,33651,,,,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna Lagoon,0,,-34.04167,23.04167,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:cae79828-f2de-4eeb-866d-da27d217622d,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133110
133476,BOL,1,,Preserved specimen,,147110,147110,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium tenue,26573,(Kutz.) Kutz.,Codium,tenue,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna Lagoon,0,,-34.04167,23.04167,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:c52c336b-9b54-4f3a-adf6-5fb3cb46479e,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133476
133613,BOL,1,,Preserved specimen,,147247,147247,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Derbesiaceae,Derbesia,33663,,,,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna Lagoon,0,,-34.04167,23.04167,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:33d9b22d-c1ac-438b-9b93-528865bf07f3,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133613
133709,BOL,1,,Preserved specimen,,147345,147345,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha linziformis,117355,Bliding,Enteromorpha,linziformis,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna Lagoon,0,,-34.04167,23.04167,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:99d9b94e-5c08-45e8-99c2-dc8181f5e0c5,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133709
133712,BOL,1,,Preserved specimen,,147348,147348,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha muscoides,117357,(Clemente) Cremades,Enteromorpha,muscoides,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna Lagoon,0,,-34.04167,23.04167,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:cbcf168f-aa0a-4ad9-9cd7-b7586e9e3bd1,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133712
133908,BOL,1,,Preserved specimen,,147547,147547,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Rhizoclonium riparium,38258,(Roth) Harv.,Rhizoclonium,riparium,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna Lagoon,0,,-34.04167,23.04167,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:82694340-2d79-4122-8e93-b82708c91733,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133908
134082,BOL,1,,Preserved specimen,,147722,147722,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva rhacodes,38439,(Holmes) Papenf.,Ulva,rhacodes,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna Lagoon,0,,-34.04167,23.04167,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:12dd5786-a976-45c9-99cf-0cac4e0fa3b5,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134082
134098,BOL,1,,Preserved specimen,,147738,147738,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva rigida,38440,C.Agardh,Ulva,rigida,,,,,,,,cf.,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna Lagoon,0,,-34.04167,23.04167,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:85f70616-ab34-4fc6-9456-60f9f021a2ee,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134098
134238,BOL,1,,Preserved specimen,,147878,147878,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,33856,,,,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Knysna Lagoon,0,,-34.04167,23.04167,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:1111dbf4-8c4c-46e1-9860-f9ab681ec9dc,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134238
132335,BOL,1,,Preserved specimen,,145943,145943,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,Bryopsis africana,37827,Aresch.,Bryopsis,africana,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Goukamma Marine Reserve,0,,-34.03333,22.95,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:8006e901-8a8e-48cf-b41d-ab8b2fa2139e,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132335
132336,BOL,1,,Preserved specimen,,145944,145944,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,Bryopsis africana,37827,Aresch.,Bryopsis,africana,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Goukamma Marine Reserve,0,,-34.03333,22.95,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:be5985d7-6b07-4bc6-b518-ede355ba753b,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132336
132511,BOL,1,,Preserved specimen,,146122,146122,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa filiformis,26429,(Suhr) K.Hering,Caulerpa,filiformis,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Goukamma Marine Reserve,0,,-34.03333,22.95,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:62d8f6f5-f62d-4aed-8131-07a7ceee27f4,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132511
132512,BOL,1,,Preserved specimen,,146123,146123,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa filiformis,26429,(Suhr) K.Hering,Caulerpa,filiformis,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Goukamma Marine Reserve,0,,-34.03333,22.95,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:13e444bb-6a18-4e5f-a614-bf4fb29df65f,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132512
132801,BOL,1,,Preserved specimen,132801,146416,146416,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha spiralis,37884,Okamura,Chaetomorpha,spiralis,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Goukamma Marine Reserve,0,,-34.03333,22.95,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:2a524d47-ae57-4d5a-964b-ff2c516fb5f9,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132801
133062,BOL,1,,Preserved specimen,,146691,146691,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora radiosa,73577,(Suhr) Kutz.,Cladophora,radiosa,,,,,,,,,,SANPAD 2000,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Goukamma Marine Reserve,0,,-34.03333,22.95,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:9d2d8c3c-c80d-4057-8a5b-1ac1836e28a7,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133062
